Date,Time,Temperature (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip. (in),Condition
1/25/2024,5:59:00 AM,52,52,100,N,5 ,0 ,29.08,0,Light Rain
1/25/2024,6:26:00 AM,50,50,100,NE,5 ,0 ,29.07,0,Light Rain
1/25/2024,6:40:00 AM,50,50,100,NE,5 ,0 ,29.07,0,Light Rain
1/25/2024,6:53:00 AM,50,50,100,ENE,7 ,0 ,29.05,0,Light Rain
1/25/2024,7:13:00 AM,50,50,100,NNE,5 ,0 ,29.05,0,Fog
1/25/2024,7:25:00 AM,51,51,100,N,5 ,0 ,29.06,0,Fog
1/25/2024,7:48:00 AM,52,52,100,NNW,7 ,0 ,29.07,0,Fog
1/25/2024,7:53:00 AM,51,51,100,N,5 ,0 ,29.07,0,Fog
1/25/2024,7:59:00 AM,52,51,97,N,3 ,0 ,29.07,0,Fog
1/25/2024,8:12:00 AM,52,51,97,NE,5 ,0 ,29.07,0,Mist
1/25/2024,8:20:00 AM,51,51,100,NNW,5 ,0 ,29.08,0,Mist
1/25/2024,8:23:00 AM,52,51,97,NNW,6 ,0 ,29.08,0,Fog
1/25/2024,8:39:00 AM,51,51,100,CALM,0 ,0 ,29.09,0,Fog
1/25/2024,8:53:00 AM,51,51,100,CALM,0 ,0 ,29.09,0,Fog
1/25/2024,8:57:00 AM,51,50,96,ENE,3 ,0 ,29.09,0,Fog
1/25/2024,9:00:00 AM,51,50,96,E,3 ,0 ,29.09,0,Fog
1/25/2024,9:53:00 AM,52,51,97,CALM,0 ,0 ,29.08,0,Fog
1/25/2024,10:22:00 AM,52,52,100,NNE,3 ,0 ,29.07,0,Fog
1/25/2024,10:30:00 AM,53,53,100,CALM,0 ,0 ,29.08,0,Mist
1/25/2024,10:53:00 AM,53,52,96,CALM,0 ,0 ,29.07,0,Mist
1/25/2024,11:17:00 AM,53,53,100,E,3 ,0 ,29.08,0,Mist
1/25/2024,11:50:00 AM,54,54,100,CALM,0 ,0 ,29.07,0,Light Rain
1/25/2024,11:53:00 AM,54,53,97,WNW,3 ,0 ,29.07,0,Light Rain
1/25/2024,12:53:00 PM,54,53,97,ENE,6 ,0 ,29.06,0.1,Rain
1/25/2024,1:06:00 PM,54,54,100,NE,5 ,0 ,29.05,0.1,Rain
1/25/2024,1:53:00 PM,56,55,97,ENE,5 ,0 ,29.02,0.1,Mist
1/25/2024,2:12:00 PM,56,55,97,ENE,5 ,0 ,29,0,Fog
1/25/2024,2:53:00 PM,57,56,96,NE,3 ,0 ,28.98,0,Light Rain
1/25/2024,3:40:00 PM,58,57,97,CALM,0 ,0 ,28.96,0,Mist
1/25/2024,3:53:00 PM,58,57,97,CALM,0 ,0 ,28.96,0,Mist
1/25/2024,4:37:00 PM,59,58,96,NE,5 ,0 ,28.93,0,Light Rain
1/25/2024,4:45:00 PM,59,58,96,CALM,0 ,0 ,28.94,0,Light Rain with Thunder
1/25/2024,4:53:00 PM,59,58,96,CALM,0 ,0 ,28.95,0,Light Rain with Thunder
1/25/2024,5:12:00 PM,59,58,96,CALM,0 ,0 ,28.94,0,Rain
1/25/2024,5:44:00 PM,59,58,96,NNE,3 ,0 ,28.93,0.1,Mist
1/25/2024,5:53:00 PM,59,58,96,NE,5 ,0 ,28.93,0.1,Mist
1/25/2024,6:36:00 PM,58,58,100,CALM,0 ,0 ,28.93,0,Mist
1/25/2024,6:37:00 PM,58,58,100,CALM,0 ,0 ,28.93,0,Mist
1/25/2024,6:53:00 PM,58,57,97,CALM,0 ,0 ,28.93,0,Mist
1/25/2024,7:09:00 PM,58,57,97,CALM,0 ,0 ,28.92,0,Mist
1/25/2024,7:47:00 PM,57,55,94,ENE,10 ,0 ,28.87,0,Fog
1/25/2024,7:53:00 PM,56,56,100,VAR,6 ,0 ,28.9,0,Fog
1/25/2024,8:02:00 PM,58,57,97,NNW,8 ,0 ,28.91,0,Fog
1/25/2024,8:04:00 PM,58,58,100,N,6 ,0 ,28.9,0,Mist
1/25/2024,8:09:00 PM,58,58,100,NNE,6 ,0 ,28.9,0,Mist
1/25/2024,8:34:00 PM,57,56,96,CALM,0 ,0 ,28.91,0,Mist
1/25/2024,8:53:00 PM,56,56,100,VAR,3 ,0 ,28.93,0,Mist
1/25/2024,9:08:00 PM,57,56,96,NW,5 ,0 ,28.94,0,Mist
1/25/2024,9:25:00 PM,56,56,100,CALM,0 ,0 ,28.92,0,Mist
1/25/2024,9:42:00 PM,55,54,96,ENE,6 ,0 ,28.92,0,Cloudy
1/25/2024,9:53:00 PM,56,55,97,CALM,0 ,0 ,28.94,0,Mist
1/25/2024,10:53:00 PM,58,57,97,WSW,10 ,0 ,28.95,0,Cloudy
1/25/2024,11:53:00 PM,64,60,87,SSW,13 ,0 ,28.96,0,Cloudy
1/25/2024,12:53:00 AM,65,58,78,SSW,17 ,24 ,28.97,0,Mostly Cloudy
1/25/2024,1:53:00 AM,38,33,83,CALM,0 ,0 ,29.26,0,Cloudy
1/25/2024,2:53:00 AM,38,32,79,WSW,6 ,0 ,29.26,0,Mostly Cloudy
1/25/2024,3:53:00 AM,37,33,86,NE,5 ,0 ,29.25,0,Cloudy
1/25/2024,4:53:00 AM,38,33,83,WSW,3 ,0 ,29.23,0,Cloudy
1/25/2024,5:53:00 AM,38,33,83,CALM,0 ,0 ,29.22,0,Cloudy
1/25/2024,6:53:00 AM,39,33,79,CALM,0 ,0 ,29.21,0,Cloudy
1/25/2024,7:53:00 AM,38,34,86,NE,3 ,0 ,29.18,0,Mostly Cloudy
1/25/2024,8:53:00 AM,38,34,86,NNE,3 ,0 ,29.18,0,Mostly Cloudy
1/25/2024,9:53:00 AM,41,36,82,WNW,3 ,0 ,29.2,0,Cloudy
1/25/2024,10:53:00 AM,46,39,76,NNW,5 ,0 ,29.2,0,Cloudy
1/25/2024,11:53:00 AM,47,40,77,CALM,0 ,0 ,29.19,0,Cloudy
1/25/2024,12:53:00 PM,49,41,74,WNW,3 ,0 ,29.18,0,Cloudy
1/24/2024,1:53:00 PM,50,42,74,ENE,5 ,0 ,29.15,0,Cloudy
1/24/2024,2:53:00 PM,54,44,69,CALM,0 ,0 ,29.12,0,Cloudy
1/24/2024,3:53:00 PM,56,46,69,CALM,0 ,0 ,29.12,0,Cloudy
1/24/2024,4:53:00 PM,54,45,72,CALM,0 ,0 ,29.12,0,Cloudy
1/24/2024,5:53:00 PM,51,46,83,CALM,0 ,0 ,29.12,0,Cloudy
1/24/2024,6:53:00 PM,52,45,77,CALM,0 ,0 ,29.12,0,Light Rain
1/24/2024,7:33:00 PM,50,45,83,E,5 ,0 ,29.11,0,Partly Cloudy
1/24/2024,7:53:00 PM,50,45,83,CALM,0 ,0 ,29.11,0,Mostly Cloudy
1/24/2024,8:11:00 PM,51,45,80,CALM,0 ,0 ,29.11,0,Cloudy
1/24/2024,8:18:00 PM,50,45,83,CALM,0 ,0 ,29.11,0,Cloudy
1/24/2024,8:53:00 PM,50,46,86,NW,6 ,0 ,29.12,0,Light Rain
1/24/2024,9:15:00 PM,48,46,93,CALM,0 ,0 ,29.12,0.1,Heavy Rain
1/24/2024,9:53:00 PM,48,47,96,SE,7 ,0 ,29.12,0.3,Rain
1/24/2024,10:53:00 PM,49,48,97,E,5 ,0 ,29.08,0.1,Light Rain
1/24/2024,11:41:00 PM,50,50,100,NE,6 ,0 ,29.05,0,Light Rain
1/24/2024,11:53:00 PM,52,51,97,N,5 ,0 ,29.06,0,Cloudy
1/24/2024,12:53:00 AM,51,51,100,NW,7 ,0 ,29.1,0,Cloudy
1/24/2024,1:53:00 AM,30,24,79,CALM,0 ,0 ,29.39,0,Mostly Cloudy
1/24/2024,2:53:00 AM,30,23,75,NE,5 ,0 ,29.38,0,Fair
1/24/2024,3:53:00 AM,29,25,85,N,3 ,0 ,29.37,0,Mostly Cloudy
1/24/2024,4:53:00 AM,31,24,76,CALM,0 ,0 ,29.36,0,Cloudy
1/24/2024,5:53:00 AM,32,24,73,NNE,3 ,0 ,29.34,0,Fair
1/24/2024,6:53:00 AM,33,24,70,NNE,8 ,0 ,29.34,0,Cloudy
1/24/2024,7:53:00 AM,33,25,72,NNE,6 ,0 ,29.35,0,Cloudy
1/24/2024,8:53:00 AM,33,25,72,CALM,0 ,0 ,29.36,0,Cloudy
1/24/2024,9:53:00 AM,34,28,79,CALM,0 ,0 ,29.36,0,Cloudy
1/24/2024,10:53:00 AM,36,27,70,CALM,0 ,0 ,29.36,0,Cloudy
1/24/2024,11:53:00 AM,40,27,60,CALM,0 ,0 ,29.37,0,Cloudy
1/24/2024,12:53:00 PM,41,29,62,SE,3 ,0 ,29.36,0,Cloudy
1/23/2024,1:53:00 PM,45,29,53,CALM,0 ,0 ,29.32,0,Cloudy
1/23/2024,2:53:00 PM,45,29,53,E,3 ,0 ,29.3,0,Cloudy
1/23/2024,3:53:00 PM,46,30,54,CALM,0 ,0 ,29.29,0,Cloudy
1/23/2024,4:53:00 PM,48,31,52,CALM,0 ,0 ,29.28,0,Cloudy
1/23/2024,5:53:00 PM,46,33,61,CALM,0 ,0 ,29.28,0,Cloudy
1/23/2024,6:53:00 PM,46,33,61,NNE,3 ,0 ,29.27,0,Cloudy
1/23/2024,7:53:00 PM,45,32,60,N,3 ,0 ,29.29,0,Cloudy
1/23/2024,8:53:00 PM,45,31,58,NNE,3 ,0 ,29.3,0,Cloudy
1/23/2024,9:53:00 PM,41,32,70,CALM,0 ,0 ,29.29,0,Cloudy
1/23/2024,10:53:00 PM,40,32,73,ESE,3 ,0 ,29.29,0,Cloudy
1/23/2024,11:53:00 PM,40,32,73,NNW,3 ,0 ,29.29,0,Mostly Cloudy
1/23/2024,12:53:00 AM,39,32,76,CALM,0 ,0 ,29.28,0,Mostly Cloudy
1/23/2024,1:53:00 AM,19,13,77,CALM,0 ,0 ,29.49,0,Fair
1/23/2024,2:53:00 AM,17,12,81,CALM,0 ,0 ,29.48,0,Fair
1/23/2024,3:53:00 AM,15,12,88,NE,5 ,0 ,29.46,0,Fair
1/23/2024,4:53:00 AM,16,12,84,CALM,0 ,0 ,29.45,0,Fair
1/23/2024,5:53:00 AM,15,11,84,CALM,0 ,0 ,29.45,0,Fair
1/23/2024,6:53:00 AM,15,10,80,CALM,0 ,0 ,29.46,0,Fair
1/23/2024,7:53:00 AM,13,10,88,NNE,6 ,0 ,29.46,0,Fair
1/23/2024,8:53:00 AM,13,10,88,CALM,0 ,0 ,29.49,0,Fair
1/23/2024,9:53:00 AM,18,15,88,CALM,0 ,0 ,29.5,0,Fair
1/23/2024,10:53:00 AM,23,16,74,NE,3 ,0 ,29.52,0,Partly Cloudy
1/23/2024,11:53:00 AM,27,18,69,E,3 ,0 ,29.52,0,Mostly Cloudy
1/23/2024,12:53:00 PM,32,19,59,CALM,0 ,0 ,29.51,0,Partly Cloudy
1/22/2024,1:53:00 PM,36,18,48,NNE,3 ,0 ,29.45,0,Partly Cloudy
1/22/2024,2:53:00 PM,38,20,48,NNE,5 ,0 ,29.41,0,Partly Cloudy
1/22/2024,3:53:00 PM,42,19,40,CALM,0 ,0 ,29.4,0,Mostly Cloudy
1/22/2024,4:53:00 PM,43,19,38,NNE,3 ,0 ,29.4,0,Mostly Cloudy
1/22/2024,5:53:00 PM,43,21,42,NNE,3 ,0 ,29.4,0,Mostly Cloudy
1/22/2024,6:53:00 PM,41,21,45,ENE,3 ,0 ,29.39,0,Mostly Cloudy
1/22/2024,7:53:00 PM,38,22,53,NE,5 ,0 ,29.39,0,Mostly Cloudy
1/22/2024,8:53:00 PM,37,21,52,N,6 ,0 ,29.4,0,Mostly Cloudy
1/22/2024,9:53:00 PM,35,22,59,NNE,5 ,0 ,29.4,0,Mostly Cloudy
1/22/2024,10:53:00 PM,33,22,64,CALM,0 ,0 ,29.4,0,Mostly Cloudy
1/22/2024,11:22:00 PM,32,22,66,NW,3 ,0 ,29.4,0,Cloudy
1/22/2024,11:53:00 PM,33,23,66,CALM,0 ,0 ,29.4,0,Cloudy
1/22/2024,12:53:00 AM,31,23,72,CALM,0 ,0 ,29.4,0,Cloudy
1/22/2024,1:53:00 AM,10,2,70,NNE,10 ,0 ,29.52,0,Fair
1/22/2024,2:53:00 AM,10,1,67,NNE,3 ,0 ,29.53,0,Fair
1/22/2024,3:53:00 AM,8,1,73,NNE,7 ,0 ,29.53,0,Fair
1/22/2024,4:53:00 AM,8,1,73,NNE,10 ,0 ,29.52,0,Fair
1/22/2024,5:53:00 AM,7,1,77,NNE,8 ,0 ,29.51,0,Fair
1/22/2024,6:53:00 AM,7,1,77,NNE,8 ,0 ,29.54,0,Fair
1/22/2024,7:53:00 AM,7,1,77,NE,12 ,0 ,29.54,0,Fair
1/22/2024,8:53:00 AM,7,1,77,NE,8 ,0 ,29.55,0,Fair
1/22/2024,9:53:00 AM,9,3,77,NE,10 ,0 ,29.57,0,Fair
1/22/2024,10:53:00 AM,13,4,67,NE,10 ,0 ,29.6,0,Fair
1/22/2024,11:53:00 AM,18,7,62,NNE,14 ,0 ,29.59,0,Fair
1/22/2024,12:53:00 PM,21,9,60,NE,17 ,23 ,29.56,0,Fair
1/21/2024,1:53:00 PM,24,11,57,NNE,15 ,0 ,29.51,0,Fair
1/21/2024,2:53:00 PM,26,11,53,NE,9 ,0 ,29.5,0,Fair
1/21/2024,3:53:00 PM,28,12,51,N,8 ,0 ,29.48,0,Partly Cloudy
1/21/2024,4:53:00 PM,28,13,53,NNE,8 ,0 ,29.47,0,Partly Cloudy
1/21/2024,5:53:00 PM,28,13,53,NNE,8 ,0 ,29.47,0,Mostly Cloudy
1/21/2024,6:53:00 PM,27,13,56,NNE,6 ,0 ,29.48,0,Mostly Cloudy
1/21/2024,7:53:00 PM,25,13,60,N,6 ,0 ,29.48,0,Fair
1/21/2024,8:53:00 PM,24,12,60,N,6 ,0 ,29.48,0,Fair
1/21/2024,9:53:00 PM,23,13,65,NNW,3 ,0 ,29.49,0,Fair
1/21/2024,10:53:00 PM,22,13,68,CALM,0 ,0 ,29.49,0,Fair
1/21/2024,11:53:00 PM,20,13,74,CALM,0 ,0 ,29.49,0,Fair
1/21/2024,12:53:00 AM,18,12,78,NE,3 ,0 ,29.48,0,Fair
1/21/2024,1:53:00 AM,18,9,68,W,8 ,0 ,29.26,0,Cloudy
1/21/2024,2:53:00 AM,17,9,71,W,10 ,0 ,29.26,0,Cloudy
1/21/2024,3:53:00 AM,16,8,71,W,12 ,0 ,29.27,0,Cloudy
1/21/2024,4:53:00 AM,16,7,68,W,8 ,0 ,29.27,0,Cloudy
1/21/2024,5:53:00 AM,15,7,70,W,7 ,0 ,29.28,0,Cloudy
1/21/2024,6:53:00 AM,14,7,74,W,6 ,0 ,29.28,0,Cloudy
1/21/2024,7:53:00 AM,13,6,74,WNW,5 ,0 ,29.3,0,Mostly Cloudy
1/21/2024,8:53:00 AM,12,4,70,NW,6 ,0 ,29.32,0,Fair
1/21/2024,9:53:00 AM,13,2,62,NW,6 ,0 ,29.36,0,Fair
1/21/2024,10:53:00 AM,14,3,62,N,6 ,0 ,29.38,0,Partly Cloudy
1/21/2024,11:53:00 AM,15,4,61,CALM,0 ,0 ,29.4,0,Partly Cloudy
1/21/2024,12:53:00 PM,16,5,62,CALM,0 ,0 ,29.4,0,Fair
1/20/2024,1:53:00 PM,17,5,59,CALM,0 ,0 ,29.37,0,Fair
1/20/2024,2:53:00 PM,19,5,54,CALM,0 ,0 ,29.37,0,Partly Cloudy
1/20/2024,3:53:00 PM,20,4,50,NNE,5 ,0 ,29.38,0,Partly Cloudy
1/20/2024,4:53:00 PM,20,4,50,NNE,8 ,0 ,29.4,0,Fair
1/20/2024,5:53:00 PM,19,4,52,N,9 ,0 ,29.41,0,Fair
1/20/2024,6:53:00 PM,17,3,54,N,8 ,0 ,29.44,0,Fair
1/20/2024,7:53:00 PM,16,3,57,N,6 ,0 ,29.46,0,Fair
1/20/2024,8:53:00 PM,15,4,61,N,8 ,0 ,29.47,0,Fair
1/20/2024,9:53:00 PM,14,3,62,N,9 ,0 ,29.48,0,Fair
1/20/2024,10:53:00 PM,13,3,65,N,9 ,0 ,29.5,0,Fair
1/20/2024,11:53:00 PM,12,3,67,NNE,9 ,0 ,29.51,0,Fair
1/20/2024,12:53:00 AM,11,3,70,NNE,8 ,0 ,29.52,0,Fair
1/20/2024,1:53:00 AM,31,30,96,CALM,0 ,0 ,28.86,0,Wintry Mix
1/20/2024,2:24:00 AM,31,30,96,CALM,0 ,0 ,28.85,0,Wintry Mix
1/20/2024,2:53:00 AM,31,30,96,CALM,0 ,0 ,28.86,0,Wintry Mix
1/20/2024,3:53:00 AM,31,30,96,SSW,5 ,0 ,28.84,0,Wintry Mix
1/20/2024,4:29:00 AM,32,31,96,SSW,5 ,0 ,28.85,0,Wintry Mix
1/20/2024,4:53:00 AM,32,31,96,WSW,5 ,0 ,28.85,0,Wintry Mix
1/20/2024,5:07:00 AM,33,31,92,SW,8 ,0 ,28.86,0,Light Drizzle
1/20/2024,5:53:00 AM,33,32,96,WSW,6 ,0 ,28.86,0,Light Rain
1/20/2024,6:20:00 AM,33,33,100,SW,6 ,0 ,28.86,0,Mist
1/20/2024,6:53:00 AM,34,33,96,SW,6 ,0 ,28.87,0,Mist
1/20/2024,7:08:00 AM,34,33,96,WSW,8 ,0 ,28.87,0,Light Rain
1/20/2024,7:53:00 AM,34,33,96,WSW,9 ,0 ,28.91,0,Cloudy
1/19/2024,8:20:00 AM,34,32,92,W,9 ,0 ,28.92,0,Cloudy
1/19/2024,8:29:00 AM,34,31,89,W,14 ,0 ,28.93,0,Cloudy
1/19/2024,8:53:00 AM,33,30,89,W,13 ,0 ,28.95,0,Cloudy
1/19/2024,9:15:00 AM,33,31,92,WSW,87 ,0 ,28.96,0,Cloudy / Windy
1/19/2024,9:40:00 AM,34,29,82,W,14 ,0 ,28.97,0,Cloudy
1/19/2024,9:53:00 AM,34,29,82,W,13 ,0 ,28.98,0,Cloudy
1/19/2024,10:27:00 AM,33,28,82,W,13 ,23 ,29.01,0,Light Snow
1/19/2024,10:29:00 AM,33,28,82,W,13 ,23 ,29.01,0,Light Snow
1/19/2024,10:49:00 AM,33,25,72,W,15 ,23 ,29.02,0,Cloudy
1/19/2024,10:53:00 AM,33,25,72,W,18 ,26 ,29.02,0,Cloudy
1/19/2024,11:25:00 AM,33,25,72,W,21 ,29 ,29.03,0,Mostly Cloudy / Windy
1/19/2024,11:53:00 AM,33,25,72,W,20 ,28 ,29.06,0,Cloudy
1/19/2024,12:43:00 PM,33,24,70,WNW,17 ,0 ,29.08,0,Cloudy
1/19/2024,12:53:00 PM,33,24,70,WNW,17 ,0 ,29.08,0,Mostly Cloudy
1/19/2024,1:11:00 PM,32,24,73,WNW,13 ,0 ,29.07,0,Cloudy
1/19/2024,1:36:00 PM,32,24,73,W,12 ,0 ,29.08,0,Cloudy
1/19/2024,1:53:00 PM,32,24,73,W,13 ,21 ,29.08,0,Light Snow
1/19/2024,2:53:00 PM,31,25,79,W,12 ,0 ,29.08,0,Light Snow
1/19/2024,3:53:00 PM,31,23,72,W,16 ,24 ,29.07,0,Light Snow
1/19/2024,4:20:00 PM,31,24,76,SW,10 ,0 ,29.09,0,Light Snow
1/19/2024,4:41:00 PM,32,25,75,WNW,10 ,0 ,29.09,0,Mostly Cloudy
1/19/2024,5:53:00 PM,28,17,63,W,20 ,0 ,29.12,0,Mostly Cloudy
1/19/2024,6:48:00 PM,28,18,64,W,15 ,26 ,29.15,0,Cloudy
1/19/2024,7:01:00 PM,25,16,69,W,15 ,26 ,29.16,0,Cloudy
1/19/2024,7:53:00 PM,24,15,69,W,14 ,26 ,29.16,0,Partly Cloudy
1/19/2024,8:53:00 PM,23,14,68,W,13 ,0 ,29.2,0,Cloudy
1/19/2024,9:53:00 PM,23,14,68,W,12 ,0 ,29.2,0,Cloudy
1/19/2024,10:53:00 PM,21,12,68,W,12 ,0 ,29.23,0,Cloudy
1/19/2024,11:53:00 PM,20,11,68,WNW,8 ,0 ,29.25,0,Cloudy
1/19/2024,12:53:00 AM,19,11,71,W,10 ,0 ,29.26,0,Cloudy
1/19/2024,1:53:00 AM,13,11,92,CALM,0 ,0 ,29.2,0,Fair
1/19/2024,2:53:00 AM,10,8,92,NE,6 ,0 ,29.19,0,Fair
1/19/2024,3:53:00 AM,12,10,92,NNE,3 ,0 ,29.17,0,Fair
1/19/2024,4:53:00 AM,10,8,92,NNW,5 ,0 ,29.15,0,Fair
1/19/2024,5:53:00 AM,12,10,92,CALM,0 ,0 ,29.15,0,Fair
1/19/2024,6:53:00 AM,11,6,81,CALM,0 ,0 ,29.16,0,Fair
1/19/2024,7:53:00 AM,9,5,84,CALM,0 ,0 ,29.14,0,Partly Cloudy
1/19/2024,8:53:00 AM,6,4,91,NNE,3 ,0 ,29.18,0,Partly Cloudy
1/19/2024,9:53:00 AM,9,8,96,CALM,0 ,0 ,29.17,0,Partly Cloudy
1/19/2024,10:53:00 AM,14,13,95,E,3 ,0 ,29.16,0,Partly Cloudy
1/19/2024,11:53:00 AM,21,16,81,CALM,0 ,0 ,29.15,0,Mostly Cloudy
1/19/2024,12:53:00 PM,26,18,71,CALM,0 ,0 ,29.13,0,Mostly Cloudy
1/18/2024,1:53:00 PM,29,18,64,CALM,0 ,0 ,29.08,0,Mostly Cloudy
1/18/2024,2:53:00 PM,31,19,61,CALM,0 ,0 ,29.05,0,Cloudy
1/18/2024,3:53:00 PM,32,21,64,CALM,0 ,0 ,28.98,0,Cloudy
1/18/2024,4:53:00 PM,32,20,61,NNW,5 ,0 ,28.97,0,Light Rain
1/18/2024,5:53:00 PM,32,19,59,CALM,0 ,0 ,28.93,0,Light Rain
1/18/2024,6:53:00 PM,32,21,64,N,3 ,0 ,28.93,0,Cloudy
1/18/2024,7:53:00 PM,32,23,69,N,3 ,0 ,28.92,0,Cloudy
1/18/2024,8:53:00 PM,32,23,69,CALM,0 ,0 ,28.92,0,Light Rain
1/18/2024,9:22:00 PM,31,24,76,E,5 ,0 ,28.9,0,Light Freezing Rain
1/18/2024,9:53:00 PM,31,25,79,NNE,3 ,0 ,28.88,0,Light Freezing Rain
1/18/2024,10:32:00 PM,31,26,82,N,6 ,0 ,28.89,0,Light Freezing Rain
1/18/2024,10:53:00 PM,30,27,86,NNE,5 ,0 ,28.89,0,Wintry Mix
1/18/2024,11:00:00 PM,30,28,92,CALM,0 ,0 ,28.9,0,Wintry Mix
1/18/2024,11:11:00 PM,30,28,92,CALM,0 ,0 ,28.9,0,Wintry Mix
1/18/2024,11:18:00 PM,30,28,92,CALM,0 ,0 ,28.9,0,Wintry Mix
1/18/2024,11:53:00 PM,30,28,92,CALM,0 ,0 ,28.9,0.1,Wintry Mix
1/18/2024,12:53:00 AM,31,29,92,CALM,0 ,0 ,28.89,0,Wintry Mix
1/18/2024,1:53:00 AM,7,3,84,W,7 ,0 ,29.17,0,Fair
1/18/2024,2:53:00 AM,6,3,87,SW,5 ,0 ,29.18,0,Fair
1/18/2024,3:53:00 AM,6,3,87,S,3 ,0 ,29.18,0,Fair
1/18/2024,4:53:00 AM,5,1,84,CALM,0 ,0 ,29.19,0,Fair
1/18/2024,5:53:00 AM,3,1,91,SW,5 ,0 ,29.2,0,Fair
1/18/2024,6:53:00 AM,4,1,88,WSW,3 ,0 ,29.22,0,Fair
1/18/2024,7:53:00 AM,4,0,84,SSW,5 ,0 ,29.24,0,Fair
1/18/2024,8:53:00 AM,4,0,84,SSW,3 ,0 ,29.23,0,Fair
1/18/2024,9:53:00 AM,3,2,95,CALM,0 ,0 ,29.25,0,Fair
1/18/2024,10:53:00 AM,9,5,84,CALM,0 ,0 ,29.27,0,Fair
1/18/2024,11:53:00 AM,10,7,87,SSW,3 ,0 ,29.29,0,Fair
1/18/2024,12:53:00 PM,15,8,74,CALM,0 ,0 ,29.27,0,Fair
1/17/2024,1:53:00 PM,18,9,68,SSW,6 ,0 ,29.25,0,Fair
1/17/2024,2:53:00 PM,20,10,65,SSW,5 ,0 ,29.21,0,Fair
1/17/2024,3:53:00 PM,24,7,48,WSW,8 ,0 ,29.23,0,Fair
1/17/2024,4:53:00 PM,23,11,60,SW,8 ,0 ,29.24,0,Fair
1/17/2024,5:53:00 PM,22,11,63,SSW,8 ,0 ,29.24,0,Fair
1/17/2024,6:53:00 PM,23,10,58,SSW,6 ,0 ,29.23,0,Fair
1/17/2024,7:53:00 PM,21,11,65,CALM,0 ,0 ,29.23,0,Fair
1/17/2024,8:53:00 PM,21,12,68,CALM,0 ,0 ,29.24,0,Fair
1/17/2024,9:53:00 PM,18,13,81,CALM,0 ,0 ,29.23,0,Fair
1/17/2024,10:53:00 PM,18,14,84,CALM,0 ,0 ,29.22,0,Fair
1/17/2024,11:53:00 PM,14,12,92,CALM,0 ,0 ,29.21,0,Fair
1/17/2024,12:53:00 AM,14,11,88,CALM,0 ,0 ,29.2,0,Fair
1/17/2024,1:40:00 AM,24,22,91,NNW,3 ,0 ,28.93,0,Light Snow
1/17/2024,1:53:00 AM,24,22,91,NNW,5 ,0 ,28.94,0,Light Snow
1/17/2024,2:06:00 AM,24,22,91,CALM,0 ,0 ,28.94,0,Light Snow
1/17/2024,2:53:00 AM,24,22,91,N,3 ,0 ,28.92,0,Light Snow
1/17/2024,3:08:00 AM,24,22,91,CALM,0 ,0 ,28.91,0,Light Snow
1/17/2024,3:44:00 AM,24,21,88,W,5 ,0 ,28.93,0,Light Snow
1/17/2024,3:53:00 AM,23,21,92,W,6 ,0 ,28.93,0,Light Snow
1/17/2024,4:33:00 AM,23,21,92,CALM,0 ,0 ,28.9,0,Light Snow
1/17/2024,4:41:00 AM,23,21,92,NW,3 ,0 ,28.9,0,Light Snow
1/17/2024,4:53:00 AM,23,21,92,W,5 ,0 ,28.92,0,Light Snow
1/17/2024,5:03:00 AM,23,21,92,WNW,6 ,0 ,28.91,0,Light Snow
1/17/2024,5:18:00 AM,23,21,92,W,5 ,0 ,28.93,0,Wintry Mix
1/16/2024,5:33:00 AM,24,22,91,W,6 ,0 ,28.93,0,Wintry Mix
1/16/2024,5:45:00 AM,24,22,91,W,8 ,0 ,28.94,0,Wintry Mix
1/16/2024,5:53:00 AM,24,22,91,W,8 ,0 ,28.94,0,Wintry Mix
1/16/2024,6:53:00 AM,23,21,92,WNW,7 ,0 ,28.96,0,Wintry Mix
1/16/2024,7:09:00 AM,22,20,92,W,9 ,0 ,28.97,0,Wintry Mix
1/16/2024,7:24:00 AM,21,19,92,W,8 ,0 ,28.97,0,Wintry Mix
1/16/2024,7:34:00 AM,21,19,92,W,8 ,0 ,28.98,0,Wintry Mix
1/16/2024,7:53:00 AM,20,19,96,W,7 ,0 ,28.99,0,Wintry Mix
1/16/2024,8:32:00 AM,19,16,88,NNW,10 ,0 ,29.02,0,Wintry Mix
1/16/2024,8:48:00 AM,18,16,93,N,10 ,0 ,29.03,0,Wintry Mix
1/16/2024,8:53:00 AM,18,15,88,N,9 ,0 ,29.03,0,Wintry Mix
1/16/2024,9:04:00 AM,18,15,88,N,10 ,0 ,29.04,0,Light Snow
1/16/2024,9:48:00 AM,18,12,79,N,9 ,0 ,29.07,0,Light Snow
1/16/2024,9:53:00 AM,16,13,88,N,9 ,0 ,29.08,0,Light Snow
1/16/2024,10:05:00 AM,17,13,84,N,8 ,0 ,29.09,0,Mist
1/16/2024,10:12:00 AM,17,11,77,N,8 ,0 ,29.09,0,Light Snow
1/16/2024,10:29:00 AM,17,11,77,VAR,7 ,0 ,29.1,0,Light Snow
1/16/2024,10:50:00 AM,16,10,79,NNE,7 ,0 ,29.09,0,Light Snow
1/16/2024,10:53:00 AM,16,11,81,NNE,7 ,0 ,29.09,0,Light Snow
